Date,LocCode,NetSales,LocName,Category
17-09-2024,RCH-KUL-006,505.8,Koppiku Raja Chulan Monorail,Mix
17-09-2024,SS2-SEL-005,341,Koppiku BHP SS2,Mix
17-09-2024,SSQ-SEL-002,593,Koppiku Subang Square,Mix
17-09-2024,STH-SEL-025,181.5,Koppiku South City Plaza,Mall
17-09-2024,TAY-SEL-020,327.21,Koppiku Taylors Lakeside,Education
17-09-2024,TSB-KUL-CO-022,346.2,Koppiku TTDI,Commercial
17-09-2024,VIV-KUL-023,155,Koppiku Vivo,Mall
17-09-2024,YSP-SEL-CO-033,8,Koppiku Yes Sunway Pyramid,Mall
18-09-2024,AMP-SEL-027,500,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
18-09-2024,ASA-SEL-017,605.83,Koppiku AEON Big Shah Alam,Mall
18-09-2024,BKP-KUL-018,97.7,Koppiku BHP Kepong,Transportation
18-09-2024,BLM-KUL-013,187.2,Koppiku Bloomsvale,Mall
18-09-2024,CMK-KUL-004,1497.3,Koppiku Central Market,Tourism
18-09-2024,DM3-SEL-028,286.1,Koppiku Damansara 3,Mall
18-09-2024,JAY-SEL-014,547.7,Koppiku Jaya One,Mall
18-09-2024,LBR-KUL-CO-009,422.8,Koppiku Liberal Latte,Commercial
18-09-2024,MAR-KUL-003,929,Koppiku Menara Mara,Commercial
18-09-2024,MCL-KUL-035,1500.9,Koppiku Maxim Citylights,Mall
18-09-2024,MR2-KUL-015,165.2,Koppiku BHP MRR2,Commercial
18-09-2024,NOV-KUL-026,79.9,Koppiku Novo,Mall
18-09-2024,PMK-KUL-001,1825.42,Koppiku Plaza Mont Kiara,Mix
18-09-2024,RCH-KUL-006,997.64,Koppiku Raja Chulan Monorail,Mix
18-09-2024,SS2-SEL-005,285.2,Koppiku BHP SS2,Mix
18-09-2024,SSQ-SEL-002,872.87,Koppiku Subang Square,Mix
18-09-2024,STH-SEL-025,267.3,Koppiku South City Plaza,Mall
18-09-2024,TAY-SEL-020,2722.2,Koppiku Taylors Lakeside,Education
18-09-2024,TSB-KUL-CO-022,254.5,Koppiku TTDI,Commercial
18-09-2024,UIA-KUL-021,861.08,Koppiku International Islamic University Malaysia,Education
18-09-2024,VIV-KUL-023,178.5,Koppiku Vivo,Mall
19-09-2024,AMP-SEL-027,464.2,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
19-09-2024,ASA-SEL-017,450.6,Koppiku AEON Big Shah Alam,Mall
19-09-2024,BKP-KUL-018,26.9,Koppiku BHP Kepong,Transportation
19-09-2024,BLM-KUL-013,161.5,Koppiku Bloomsvale,Mall
19-09-2024,CMK-KUL-004,1449.85,Koppiku Central Market,Tourism
19-09-2024,DM3-SEL-028,270.4,Koppiku Damansara 3,Mall
19-09-2024,JAY-SEL-014,526.58,Koppiku Jaya One,Mall
19-09-2024,LBR-KUL-CO-009,454.56,Koppiku Liberal Latte,Commercial
19-09-2024,MAR-KUL-003,979.9,Koppiku Menara Mara,Commercial
19-09-2024,MCL-KUL-035,1128.9,Koppiku Maxim Citylights,Mall
19-09-2024,MR2-KUL-015,358.72,Koppiku BHP MRR2,Commercial
19-09-2024,NOV-KUL-026,168.7,Koppiku Novo,Mall
19-09-2024,PMK-KUL-001,2201.13,Koppiku Plaza Mont Kiara,Mix
19-09-2024,RCH-KUL-006,1376.56,Koppiku Raja Chulan Monorail,Mix
19-09-2024,SS2-SEL-005,569.2,Koppiku BHP SS2,Mix
19-09-2024,SSQ-SEL-002,986.18,Koppiku Subang Square,Mix
19-09-2024,STH-SEL-025,515.4,Koppiku South City Plaza,Mall
19-09-2024,TAY-SEL-020,2226.6,Koppiku Taylors Lakeside,Education
19-09-2024,TSB-KUL-CO-022,32.9,Koppiku TTDI,Commercial
19-09-2024,UIA-KUL-021,944.3,Koppiku International Islamic University Malaysia,Education
19-09-2024,VIV-KUL-023,329.8,Koppiku Vivo,Mall
19-09-2024,YL1-KUL-CO-034,27,Koppiku Lot 10 4G Yes,Mall
19-09-2024,YSP-SEL-CO-033,16,Koppiku Yes Sunway Pyramid,Mall
20-09-2024,AMP-SEL-027,809.9,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
20-09-2024,ASA-SEL-017,498.23,Koppiku AEON Big Shah Alam,Mall
20-09-2024,BLM-KUL-013,147.2,Koppiku Bloomsvale,Mall
20-09-2024,CMK-KUL-004,1319.9,Koppiku Central Market,Tourism
20-09-2024,DM3-SEL-028,391.5,Koppiku Damansara 3,Mall
20-09-2024,JAY-SEL-014,774.9,Koppiku Jaya One,Mall
20-09-2024,LBR-KUL-CO-009,280.58,Koppiku Liberal Latte,Commercial
20-09-2024,M3M-KUL-011,659.4,Koppiku M3 Mall,Mall
20-09-2024,MAR-KUL-003,1155.5,Koppiku Menara Mara,Commercial
20-09-2024,MCL-KUL-035,1775.7,Koppiku Maxim Citylights,Mall
20-09-2024,MR2-KUL-015,294.7,Koppiku BHP MRR2,Commercial
20-09-2024,NOV-KUL-026,151.6,Koppiku Novo,Mall
20-09-2024,PMK-KUL-001,2178.98,Koppiku Plaza Mont Kiara,Mix
20-09-2024,RCH-KUL-006,1024.68,Koppiku Raja Chulan Monorail,Mix
20-09-2024,SS2-SEL-005,498.35,Koppiku BHP SS2,Mix
20-09-2024,SSQ-SEL-002,939.94,Koppiku Subang Square,Mix
20-09-2024,STH-SEL-025,508,Koppiku South City Plaza,Mall
20-09-2024,TAY-SEL-020,1969.94,Koppiku Taylors Lakeside,Education
20-09-2024,UIA-KUL-021,868.24,Koppiku International Islamic University Malaysia,Education
20-09-2024,VIV-KUL-023,188.4,Koppiku Vivo,Mall
20-09-2024,YL1-KUL-CO-034,986.7,Koppiku Lot 10 4G Yes,Mall
20-09-2024,YSP-SEL-CO-033,7,Koppiku Yes Sunway Pyramid,Mall
21-09-2024,AMP-SEL-027,1003.2,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
21-09-2024,ASA-SEL-017,769.62,Koppiku AEON Big Shah Alam,Mall
21-09-2024,BKP-KUL-018,72.8,Koppiku BHP Kepong,Transportation
21-09-2024,BLM-KUL-013,126.2,Koppiku Bloomsvale,Mall
21-09-2024,CMK-KUL-004,1484.4,Koppiku Central Market,Tourism
21-09-2024,DM3-SEL-028,203.9,Koppiku Damansara 3,Mall
21-09-2024,JAY-SEL-014,492.93,Koppiku Jaya One,Mall
21-09-2024,LBR-KUL-CO-009,315.53,Koppiku Liberal Latte,Commercial
21-09-2024,M3M-KUL-011,855.03,Koppiku M3 Mall,Mall
21-09-2024,MAR-KUL-003,380.35,Koppiku Menara Mara,Commercial
21-09-2024,MCL-KUL-035,2005.3,Koppiku Maxim Citylights,Mall
21-09-2024,MR2-KUL-015,249.9,Koppiku BHP MRR2,Commercial
21-09-2024,NOV-KUL-026,89.3,Koppiku Novo,Mall
21-09-2024,PMK-KUL-001,1333.55,Koppiku Plaza Mont Kiara,Mix
21-09-2024,RCH-KUL-006,248,Koppiku Raja Chulan Monorail,Mix
21-09-2024,SS2-SEL-005,567.4,Koppiku BHP SS2,Mix
21-09-2024,SSQ-SEL-002,803.57,Koppiku Subang Square,Mix
21-09-2024,STH-SEL-025,381,Koppiku South City Plaza,Mall
21-09-2024,TAY-SEL-020,664.84,Koppiku Taylors Lakeside,Education
21-09-2024,UIA-KUL-021,263.3,Koppiku International Islamic University Malaysia,Education
21-09-2024,VIV-KUL-023,215.9,Koppiku Vivo,Mall
21-09-2024,YL1-KUL-CO-034,134.7,Koppiku Lot 10 4G Yes,Mall
21-09-2024,YSP-SEL-CO-033,31,Koppiku Yes Sunway Pyramid,Mall
22-09-2024,AMP-SEL-027,1057.9,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
22-09-2024,ASA-SEL-017,1028.75,Koppiku AEON Big Shah Alam,Mall
22-09-2024,BKP-KUL-018,32,Koppiku BHP Kepong,Transportation
22-09-2024,BLM-KUL-013,214,Koppiku Bloomsvale,Mall
22-09-2024,CMK-KUL-004,1713.9,Koppiku Central Market,Tourism
22-09-2024,DM3-SEL-028,172.7,Koppiku Damansara 3,Mall
22-09-2024,JAY-SEL-014,540.68,Koppiku Jaya One,Mall
22-09-2024,LBR-KUL-CO-009,181.2,Koppiku Liberal Latte,Commercial
22-09-2024,M3M-KUL-011,1051.85,Koppiku M3 Mall,Mall
22-09-2024,MAR-KUL-003,324.8,Koppiku Menara Mara,Commercial
22-09-2024,MCL-KUL-035,2049.1,Koppiku Maxim Citylights,Mall
22-09-2024,MR2-KUL-015,94.6,Koppiku BHP MRR2,Commercial
22-09-2024,NOV-KUL-026,121.4,Koppiku Novo,Mall
22-09-2024,PMK-KUL-001,1327.21,Koppiku Plaza Mont Kiara,Mix
22-09-2024,SS2-SEL-005,526.4,Koppiku BHP SS2,Mix
22-09-2024,SSQ-SEL-002,981.84,Koppiku Subang Square,Mix
22-09-2024,STH-SEL-025,279.3,Koppiku South City Plaza,Mall
22-09-2024,TAY-SEL-020,632.7,Koppiku Taylors Lakeside,Education
22-09-2024,VIV-KUL-023,146.7,Koppiku Vivo,Mall
22-09-2024,YL1-KUL-CO-034,41,Koppiku Lot 10 4G Yes,Mall
22-09-2024,YSP-SEL-CO-033,7,Koppiku Yes Sunway Pyramid,Mall
23-09-2024,AMP-SEL-027,604.5,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
23-09-2024,ASA-SEL-017,394.21,Koppiku AEON Big Shah Alam,Mall
23-09-2024,BKP-KUL-018,80.7,Koppiku BHP Kepong,Transportation
23-09-2024,BLM-KUL-013,197.3,Koppiku Bloomsvale,Mall
23-09-2024,CMK-KUL-004,697.6,Koppiku Central Market,Tourism
23-09-2024,DM3-SEL-028,343.4,Koppiku Damansara 3,Mall
23-09-2024,JAY-SEL-014,610.2,Koppiku Jaya One,Mall
23-09-2024,LBR-KUL-CO-009,643.93,Koppiku Liberal Latte,Commercial
23-09-2024,M3M-KUL-011,513.13,Koppiku M3 Mall,Mall
23-09-2024,MAR-KUL-003,791.63,Koppiku Menara Mara,Commercial
23-09-2024,MCL-KUL-035,1164.6,Koppiku Maxim Citylights,Mall
23-09-2024,MR2-KUL-015,230.5,Koppiku BHP MRR2,Commercial
23-09-2024,NOV-KUL-026,138.5,Koppiku Novo,Mall
23-09-2024,PMK-KUL-001,1629.85,Koppiku Plaza Mont Kiara,Mix
23-09-2024,RCH-KUL-006,691.74,Koppiku Raja Chulan Monorail,Mix
23-09-2024,SS2-SEL-005,370.6,Koppiku BHP SS2,Mix
23-09-2024,SSQ-SEL-002,675.37,Koppiku Subang Square,Mix
23-09-2024,STH-SEL-025,238.6,Koppiku South City Plaza,Mall
23-09-2024,TAY-SEL-020,2220.7,Koppiku Taylors Lakeside,Education
23-09-2024,UIA-KUL-021,1071.4,Koppiku International Islamic University Malaysia,Education
23-09-2024,VIV-KUL-023,283.1,Koppiku Vivo,Mall
23-09-2024,YL1-KUL-CO-034,18,Koppiku Lot 10 4G Yes,Mall
23-09-2024,YSP-SEL-CO-033,9,Koppiku Yes Sunway Pyramid,Mall
24-09-2024,AMP-SEL-027,629.6,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
24-09-2024,ASA-SEL-017,628.27,Koppiku AEON Big Shah Alam,Mall
24-09-2024,BKP-KUL-018,108.5,Koppiku BHP Kepong,Transportation
24-09-2024,BLM-KUL-013,114.9,Koppiku Bloomsvale,Mall
24-09-2024,BMC-KUL-012,257.4,Koppiku BMC Mall,Mall
24-09-2024,CMK-KUL-004,783.7,Koppiku Central Market,Tourism
24-09-2024,DM3-SEL-028,332.1,Koppiku Damansara 3,Mall
24-09-2024,JAY-SEL-014,709.78,Koppiku Jaya One,Mall
24-09-2024,LBR-KUL-CO-009,430.44,Koppiku Liberal Latte,Commercial
24-09-2024,M3M-KUL-011,514.91,Koppiku M3 Mall,Mall
24-09-2024,MAR-KUL-003,1080.4,Koppiku Menara Mara,Commercial
24-09-2024,MCL-KUL-035,1705,Koppiku Maxim Citylights,Mall
24-09-2024,MEA-KUL-031,1680.7,Koppiku Megan Avenue 1,Commercial
24-09-2024,MR2-KUL-015,126.8,Koppiku BHP MRR2,Commercial
24-09-2024,NOV-KUL-026,230.2,Koppiku Novo,Mall
24-09-2024,PMK-KUL-001,1917.16,Koppiku Plaza Mont Kiara,Mix
24-09-2024,RCH-KUL-006,1284.57,Koppiku Raja Chulan Monorail,Mix
24-09-2024,SS2-SEL-005,684,Koppiku BHP SS2,Mix
24-09-2024,SSQ-SEL-002,794.98,Koppiku Subang Square,Mix
24-09-2024,STH-SEL-025,342,Koppiku South City Plaza,Mall
24-09-2024,TAY-SEL-020,3417.69,Koppiku Taylors Lakeside,Education
24-09-2024,UIA-KUL-021,1159.3,Koppiku International Islamic University Malaysia,Education
24-09-2024,VIV-KUL-023,372.2,Koppiku Vivo,Mall
24-09-2024,YL1-KUL-CO-034,19,Koppiku Lot 10 4G Yes,Mall
25-09-2024,AMP-SEL-027,556.6,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
25-09-2024,ASA-SEL-017,463.6,Koppiku AEON Big Shah Alam,Mall
25-09-2024,BKP-KUL-018,40.8,Koppiku BHP Kepong,Transportation
25-09-2024,BLM-KUL-013,49.8,Koppiku Bloomsvale,Mall
25-09-2024,BMC-KUL-012,266.1,Koppiku BMC Mall,Mall
25-09-2024,CMK-KUL-004,756.2,Koppiku Central Market,Tourism
25-09-2024,DM3-SEL-028,390.7,Koppiku Damansara 3,Mall
25-09-2024,JAY-SEL-014,595.3,Koppiku Jaya One,Mall
25-09-2024,LBR-KUL-CO-009,358,Koppiku Liberal Latte,Commercial
25-09-2024,M3M-KUL-011,443.2,Koppiku M3 Mall,Mall
25-09-2024,MAR-KUL-003,885.2,Koppiku Menara Mara,Commercial
25-09-2024,MCL-KUL-035,1655.4,Koppiku Maxim Citylights,Mall
25-09-2024,MEA-KUL-031,1607.2,Koppiku Megan Avenue 1,Commercial
25-09-2024,MR2-KUL-015,207.2,Koppiku BHP MRR2,Commercial
25-09-2024,NOV-KUL-026,141.2,Koppiku Novo,Mall
25-09-2024,PMK-KUL-001,1410.9,Koppiku Plaza Mont Kiara,Mix
25-09-2024,RCH-KUL-006,1202.59,Koppiku Raja Chulan Monorail,Mix
25-09-2024,SS2-SEL-005,456.4,Koppiku BHP SS2,Mix
25-09-2024,SSQ-SEL-002,685.8,Koppiku Subang Square,Mix
25-09-2024,STH-SEL-025,358.9,Koppiku South City Plaza,Mall
25-09-2024,TAY-SEL-020,2554.8,Koppiku Taylors Lakeside,Education
25-09-2024,UIA-KUL-021,1090.69,Koppiku International Islamic University Malaysia,Education
25-09-2024,VIV-KUL-023,448.5,Koppiku Vivo,Mall
25-09-2024,YL1-KUL-CO-034,70.4,Koppiku Lot 10 4G Yes,Mall
25-09-2024,YSP-SEL-CO-033,13,Koppiku Yes Sunway Pyramid,Mall
26-09-2024,AMP-SEL-027,678.9,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
26-09-2024,ASA-SEL-017,551.55,Koppiku AEON Big Shah Alam,Mall
26-09-2024,BKP-KUL-018,58,Koppiku BHP Kepong,Transportation
26-09-2024,BLM-KUL-013,162.5,Koppiku Bloomsvale,Mall
26-09-2024,BMC-KUL-012,340.5,Koppiku BMC Mall,Mall
26-09-2024,CMK-KUL-004,1280.7,Koppiku Central Market,Tourism
26-09-2024,DM3-SEL-028,306.3,Koppiku Damansara 3,Mall
26-09-2024,JAY-SEL-014,477.3,Koppiku Jaya One,Mall
26-09-2024,LBR-KUL-CO-009,447.1,Koppiku Liberal Latte,Commercial
26-09-2024,M3M-KUL-011,647.4,Koppiku M3 Mall,Mall
26-09-2024,MAR-KUL-003,1055.8,Koppiku Menara Mara,Commercial
26-09-2024,MCL-KUL-035,1200.8,Koppiku Maxim Citylights,Mall
26-09-2024,MEA-KUL-031,1662.8,Koppiku Megan Avenue 1,Commercial
26-09-2024,MR2-KUL-015,379.8,Koppiku BHP MRR2,Commercial
26-09-2024,NOV-KUL-026,302.9,Koppiku Novo,Mall
26-09-2024,PMK-KUL-001,1728.48,Koppiku Plaza Mont Kiara,Mix
26-09-2024,RCH-KUL-006,1382.09,Koppiku Raja Chulan Monorail,Mix
26-09-2024,SS2-SEL-005,424.15,Koppiku BHP SS2,Mix
26-09-2024,SSQ-SEL-002,713.77,Koppiku Subang Square,Mix
26-09-2024,STH-SEL-025,390.6,Koppiku South City Plaza,Mall
26-09-2024,TAY-SEL-020,3231.19,Koppiku Taylors Lakeside,Education
26-09-2024,UIA-KUL-021,1010,Koppiku International Islamic University Malaysia,Education
26-09-2024,VIV-KUL-023,351.8,Koppiku Vivo,Mall
26-09-2024,YL1-KUL-CO-034,27.9,Koppiku Lot 10 4G Yes,Mall
26-09-2024,YSP-SEL-CO-033,77.6,Koppiku Yes Sunway Pyramid,Mall
27-09-2024,AMP-SEL-027,705.2,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
27-09-2024,ASA-SEL-017,550.6,Koppiku AEON Big Shah Alam,Mall
27-09-2024,BKP-KUL-018,380.99,Koppiku BHP Kepong,Transportation
27-09-2024,BLM-KUL-013,151.7,Koppiku Bloomsvale,Mall
27-09-2024,BMC-KUL-012,253.3,Koppiku BMC Mall,Mall
27-09-2024,CMK-KUL-004,984,Koppiku Central Market,Tourism
27-09-2024,DM3-SEL-028,473.9,Koppiku Damansara 3,Mall
27-09-2024,JAY-SEL-014,666.8,Koppiku Jaya One,Mall
27-09-2024,LBR-KUL-CO-009,217.9,Koppiku Liberal Latte,Commercial
27-09-2024,M3M-KUL-011,493.5,Koppiku M3 Mall,Mall
27-09-2024,MAR-KUL-003,1001.2,Koppiku Menara Mara,Commercial
27-09-2024,MCL-KUL-035,1256.9,Koppiku Maxim Citylights,Mall
27-09-2024,MEA-KUL-031,1810.2,Koppiku Megan Avenue 1,Commercial
27-09-2024,MR2-KUL-015,219.8,Koppiku BHP MRR2,Commercial
27-09-2024,NOV-KUL-026,316.6,Koppiku Novo,Mall
27-09-2024,PMK-KUL-001,1896.25,Koppiku Plaza Mont Kiara,Mix
27-09-2024,RCH-KUL-006,732.9,Koppiku Raja Chulan Monorail,Mix
27-09-2024,SS2-SEL-005,416.5,Koppiku BHP SS2,Mix
27-09-2024,SSQ-SEL-002,1079.49,Koppiku Subang Square,Mix
27-09-2024,STH-SEL-025,358.8,Koppiku South City Plaza,Mall
27-09-2024,TAY-SEL-020,2441.9,Koppiku Taylors Lakeside,Education
27-09-2024,UIA-KUL-021,1447.89,Koppiku International Islamic University Malaysia,Education
27-09-2024,VIV-KUL-023,430.6,Koppiku Vivo,Mall
27-09-2024,YL1-KUL-CO-034,107.9,Koppiku Lot 10 4G Yes,Mall
27-09-2024,YSP-SEL-CO-033,812,Koppiku Yes Sunway Pyramid,Mall
28-09-2024,AMP-SEL-027,1344.6,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
28-09-2024,ASA-SEL-017,606.6,Koppiku AEON Big Shah Alam,Mall
28-09-2024,BKP-KUL-018,149.9,Koppiku BHP Kepong,Transportation
28-09-2024,BLM-KUL-013,204,Koppiku Bloomsvale,Mall
28-09-2024,BMC-KUL-012,452,Koppiku BMC Mall,Mall
28-09-2024,CMK-KUL-004,1486.3,Koppiku Central Market,Tourism
28-09-2024,DM3-SEL-028,378.9,Koppiku Damansara 3,Mall
28-09-2024,JAY-SEL-014,423.3,Koppiku Jaya One,Mall
28-09-2024,LBR-KUL-CO-009,99.9,Koppiku Liberal Latte,Commercial
28-09-2024,M3M-KUL-011,655.79,Koppiku M3 Mall,Mall
28-09-2024,MAR-KUL-003,446.6,Koppiku Menara Mara,Commercial
28-09-2024,MCL-KUL-035,1839.5,Koppiku Maxim Citylights,Mall
28-09-2024,MEA-KUL-031,334.9,Koppiku Megan Avenue 1,Commercial
28-09-2024,MR2-KUL-015,409.4,Koppiku BHP MRR2,Commercial
28-09-2024,NOV-KUL-026,252.1,Koppiku Novo,Mall
28-09-2024,PMK-KUL-001,1317.09,Koppiku Plaza Mont Kiara,Mix
28-09-2024,RCH-KUL-006,204.9,Koppiku Raja Chulan Monorail,Mix
28-09-2024,SS2-SEL-005,422.2,Koppiku BHP SS2,Mix
28-09-2024,SSQ-SEL-002,842.3,Koppiku Subang Square,Mix
28-09-2024,STH-SEL-025,452,Koppiku South City Plaza,Mall
28-09-2024,TAY-SEL-020,589.1,Koppiku Taylors Lakeside,Education
28-09-2024,UIA-KUL-021,333.89,Koppiku International Islamic University Malaysia,Education
28-09-2024,VIV-KUL-023,116.8,Koppiku Vivo,Mall
28-09-2024,YL1-KUL-CO-034,36,Koppiku Lot 10 4G Yes,Mall
28-09-2024,YSP-SEL-CO-033,25.9,Koppiku Yes Sunway Pyramid,Mall
29-09-2024,AMP-SEL-027,1518.5,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
29-09-2024,ASA-SEL-017,946.7,Koppiku AEON Big Shah Alam,Mall
29-09-2024,BKP-KUL-018,138.48,Koppiku BHP Kepong,Transportation
29-09-2024,BLM-KUL-013,124.6,Koppiku Bloomsvale,Mall
29-09-2024,BMC-KUL-012,345.6,Koppiku BMC Mall,Mall
29-09-2024,CMK-KUL-004,1386,Koppiku Central Market,Tourism
29-09-2024,DM3-SEL-028,243.8,Koppiku Damansara 3,Mall
29-09-2024,JAY-SEL-014,377.2,Koppiku Jaya One,Mall
29-09-2024,M3M-KUL-011,866,Koppiku M3 Mall,Mall
29-09-2024,MAR-KUL-003,315.8,Koppiku Menara Mara,Commercial
29-09-2024,MCL-KUL-035,1840.6,Koppiku Maxim Citylights,Mall
29-09-2024,MEA-KUL-031,221.2,Koppiku Megan Avenue 1,Commercial
29-09-2024,MR2-KUL-015,338.4,Koppiku BHP MRR2,Commercial
29-09-2024,NOV-KUL-026,243.2,Koppiku Novo,Mall
29-09-2024,PMK-KUL-001,1180.79,Koppiku Plaza Mont Kiara,Mix
29-09-2024,SS2-SEL-005,455.4,Koppiku BHP SS2,Mix
29-09-2024,SSQ-SEL-002,726.4,Koppiku Subang Square,Mix
29-09-2024,STH-SEL-025,186.8,Koppiku South City Plaza,Mall
29-09-2024,TAY-SEL-020,776.8,Koppiku Taylors Lakeside,Education
29-09-2024,VIV-KUL-023,79,Koppiku Vivo,Mall
29-09-2024,YL1-KUL-CO-034,106.8,Koppiku Lot 10 4G Yes,Mall
29-09-2024,YSP-SEL-CO-033,31,Koppiku Yes Sunway Pyramid,Mall
30-09-2024,AMP-SEL-027,621.5,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
30-09-2024,ASA-SEL-017,678.4,Koppiku AEON Big Shah Alam,Mall
30-09-2024,BKP-KUL-018,219.35,Koppiku BHP Kepong,Transportation
30-09-2024,BLM-KUL-013,119.2,Koppiku Bloomsvale,Mall
30-09-2024,BMC-KUL-012,245.3,Koppiku BMC Mall,Mall
30-09-2024,CMK-KUL-004,1036.6,Koppiku Central Market,Tourism
30-09-2024,DM3-SEL-028,314.4,Koppiku Damansara 3,Mall
30-09-2024,JAY-SEL-014,536.7,Koppiku Jaya One,Mall
30-09-2024,LBR-KUL-CO-009,267.9,Koppiku Liberal Latte,Commercial
30-09-2024,M3M-KUL-011,554,Koppiku M3 Mall,Mall
30-09-2024,MAR-KUL-003,816.35,Koppiku Menara Mara,Commercial
30-09-2024,MCL-KUL-035,1208.8,Koppiku Maxim Citylights,Mall
30-09-2024,MEA-KUL-031,1242.3,Koppiku Megan Avenue 1,Commercial
30-09-2024,MR2-KUL-015,220,Koppiku BHP MRR2,Commercial
30-09-2024,NOV-KUL-026,187.5,Koppiku Novo,Mall
30-09-2024,PMK-KUL-001,1272.2,Koppiku Plaza Mont Kiara,Mix
30-09-2024,RCH-KUL-006,934.88,Koppiku Raja Chulan Monorail,Mix
30-09-2024,SS2-SEL-005,465.6,Koppiku BHP SS2,Mix
30-09-2024,SSQ-SEL-002,902.5,Koppiku Subang Square,Mix
30-09-2024,STH-SEL-025,315.3,Koppiku South City Plaza,Mall
30-09-2024,TAY-SEL-020,3373.2,Koppiku Taylors Lakeside,Education
30-09-2024,UIA-KUL-021,1000.56,Koppiku International Islamic University Malaysia,Education
30-09-2024,VIV-KUL-023,192.6,Koppiku Vivo,Mall
30-09-2024,YL1-KUL-CO-034,46,Koppiku Lot 10 4G Yes,Mall
30-09-2024,YSP-SEL-CO-033,15,Koppiku Yes Sunway Pyramid,Mall
01-10-2024,AMP-SEL-027,454.9,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
01-10-2024,ASA-SEL-017,835.11,Koppiku AEON Big Shah Alam,Mall
01-10-2024,BKP-KUL-018,51.8,Koppiku BHP Kepong,Transportation
01-10-2024,BLM-KUL-013,53.4,Koppiku Bloomsvale,Mall
01-10-2024,BMC-KUL-012,398.5,Koppiku BMC Mall,Mall
01-10-2024,CMK-KUL-004,1060.9,Koppiku Central Market,Tourism
01-10-2024,DM3-SEL-028,479.5,Koppiku Damansara 3,Mall
01-10-2024,JAY-SEL-014,791.81,Koppiku Jaya One,Mall
01-10-2024,LBR-KUL-CO-009,350,Koppiku Liberal Latte,Commercial
01-10-2024,M3M-KUL-011,600,Koppiku M3 Mall,Mall
01-10-2024,MAR-KUL-003,1184.5,Koppiku Menara Mara,Commercial
01-10-2024,MCL-KUL-035,1426.7,Koppiku Maxim Citylights,Mall
01-10-2024,MEA-KUL-031,1618.5,Koppiku Megan Avenue 1,Commercial
01-10-2024,MKN-SEL-032,1624.3,Koppiku MKN Cyberjaya,Commercial
01-10-2024,MR2-KUL-015,279.6,Koppiku BHP MRR2,Commercial
01-10-2024,NOV-KUL-026,231.3,Koppiku Novo,Mall
01-10-2024,PMK-KUL-001,1845.22,Koppiku Plaza Mont Kiara,Mix
01-10-2024,RCH-KUL-006,1030.82,Koppiku Raja Chulan Monorail,Mix
01-10-2024,SS2-SEL-005,420.6,Koppiku BHP SS2,Mix
01-10-2024,SSQ-SEL-002,881.65,Koppiku Subang Square,Mix
01-10-2024,STH-SEL-025,606.6,Koppiku South City Plaza,Mall
01-10-2024,TAY-SEL-020,3657.9,Koppiku Taylors Lakeside,Education
01-10-2024,UIA-KUL-021,1274.05,Koppiku International Islamic University Malaysia,Education
01-10-2024,VIV-KUL-023,373.1,Koppiku Vivo,Mall
01-10-2024,YL1-KUL-CO-034,100.8,Koppiku Lot 10 4G Yes,Mall
02-10-2024,AMP-SEL-027,789.88,Koppiku AEON Big Ampang (closes on 31/10/2025),Mall
02-10-2024,ASA-SEL-017,650,Koppiku AEON Big Shah Alam,Mall
02-10-2024,BKP-KUL-018,96.28,Koppiku BHP Kepong,Transportation
02-10-2024,BLM-KUL-013,51.72,Koppiku Bloomsvale,Mall
02-10-2024,BMC-KUL-012,235.44,Koppiku BMC Mall,Mall
02-10-2024,CMK-KUL-004,875.87,Koppiku Central Market,Tourism
02-10-2024,DM3-SEL-028,456.94,Koppiku Damansara 3,Mall
02-10-2024,JAY-SEL-014,737.08,Koppiku Jaya One,Mall
02-10-2024,LBR-KUL-CO-009,308.44,Koppiku Liberal Latte,Commercial
02-10-2024,M3M-KUL-011,418.7,Koppiku M3 Mall,Mall
02-10-2024,MAR-KUL-003,1246.12,Koppiku Menara Mara,Commercial
02-10-2024,MCL-KUL-035,1162.56,Koppiku Maxim Citylights,Mall
02-10-2024,MEA-KUL-031,1513,Koppiku Megan Avenue 1,Commercial
02-10-2024,MKN-SEL-032,1946.1,Koppiku MKN Cyberjaya,Commercial
02-10-2024,MR2-KUL-015,195.91,Koppiku BHP MRR2,Commercial
02-10-2024,NOV-KUL-026,185.25,Koppiku Novo,Mall
02-10-2024,PMK-KUL-001,1547.5,Koppiku Plaza Mont Kiara,Mix
02-10-2024,RCH-KUL-006,1436,Koppiku Raja Chulan Monorail,Mix
